344,41.940243,-74.02608,1812
345,39.869812,-86.14322,1550
346,33.81248,-117.91991,3928
347,38.90456,-77.043686,1769
348,42.22931,-76.33931,1557
349,41.482536,-87.712456,1519
350,34.198334,-118.34642,3080
351,33.771465,-118.14121,4733
352,34.09747,-118.285736,4676
353,40.756588,-73.99761,1733
354,34.02549,-118.31915,3667
355,34.23521,-118.25771,4267
356,34.10947,-117.93372,6623
357,34.048687,-118.25854,5022
358,34.129948,-118.34939,3466
359,34.186848,-118.318016,3191
360,40.722202,-73.99925,1646
361,33.845627,-84.31254,1475
362,37.76476,-122.42243,1494
363,35.855003,-86.367424,1450
364,34.02328,-118.39516,4798
365,34.097065,-118.34772,9512
366,-31.972586,115.81336,1971
367,49.235226,-123.18529,1809
368,34.094383,-118.27478,10704
369,40.71441,-73.99902,2242
370,33.992718,-118.44681,6972
371,34.05224,-118.25665,4061
372,5.2927322,100.26577,1460
373,39.419918,-119.7563,1161
374,34.178257,-118.60378,4922
375,36.14713,-115.15578,1791
376,-33.92318,151.18735,1557
377,34.14019,-118.3695,10813
378,34.12997,-118.25816,17391
379,34.053867,-118.46528,15606
380,45.520958,-122.65672,5842
381,34.165653,-118.37301,14704
382,59.921013,10.729124,3090
383,34.146046,-118.149506,14749
384,37.77007,-122.44812,363095
385,34.164932,-118.16709,46369
386,25.790648,-80.13481,2800
387,34.095074,-118.283554,7155
388,34.049843,-118.240364,7128
389,34.16912,-118.60406,7427
390,42.151108,-87.81533,1429
391,34.2012,-118.448265,7905
392,36.15858,-115.28557,6554
393,33.829212,-118.08399,9175
394,34.147728,-118.4284,7895
395,39.135902,-76.82583,1902
396,37.518925,127.031334,1366
397,33.759277,-118.11384,7369
398,29.942152,-90.067055,1412
399,51.50658,-0.1146698,1171
400,33.435734,-112.55635,8146
401,49.271667,-123.19798,1930
402,33.684147,-117.16789,5182
403,37.28711,-121.94467,1500
404,51.778767,-1.26553,1086
405,34.060684,-118.30621,7730
406,41.24574,-73.00943,2319
407,33.854797,-118.39795,7126
408,26.828972,-80.14104,1408
409,47.704487,-122.35586,1143
410,40.34705,-74.656586,1011
411,34.088886,-118.268684,7884
412,34.041595,-118.46154,7582
413,33.840675,-118.39193,7589
414,34.00096,-118.468155,7550
415,33.719704,-116.38283,6900
416,-7.650304,112.7057,1287
417,51.509945,-0.0422287,1515
418,34.15036,-118.44547,11531
419,43.917503,5.048616,1738
420,47.728664,-122.345055,1381
421,42.35289,-71.13194,2236
422,34.063263,-118.35897,10094
423,41.805264,-72.25391,4375
424,27.767286,-80.602905,3049
425,37.45462,-122.1822,2293
426,47.61191,-122.335175,2529
427,-7.9744143,112.62522,16801
428,37.578697,-122.32393,2979
429,34.01149,-118.10834,7310
430,40.750614,-73.98856,1478
431,40.75232,-73.98269,1072
432,40.726574,-73.991806,1304
433,40.756214,-73.98653,1201
434,25.66723,-80.15549,1205
435,37.77498,-122.43766,1436
436,34.06682,-118.402466,6396
437,33.88234,-118.31292,8890
438,-37.822487,144.96973,1700
439,41.498905,-81.70144,1483
440,40.748444,-73.9856,1336
441,33.301533,-111.8985,3254
442,48.89326,2.2584555,1416
443,33.91358,-117.89321,7474
444,34.082993,-118.27337,7477
445,34.09981,-118.326645,7113
446,34.09049,-118.30307,8527
447,28.473898,-81.471306,1980
448,33.818832,-118.17833,6981
449,48.871727,2.31454,1598
450,34.071644,-118.364815,6362
451,33.01603,-117.110794,5693
452,33.941555,-118.40708,7158
453,34.087246,-117.69024,18627
454,34.0019,-117.811165,13868
455,20.87543,-156.68002,2782
456,33.80932,-117.91995,6843
457,32.72324,-117.16824,11924
458,34.13607,-118.35361,6779
459,41.40054,-73.445274,2231
460,34.187447,-118.46668,8627
461,37.2791,-76.74137,2445
462,44.73408,-93.224464,1564
463,36.060757,-115.16144,2283
464,34.102768,-118.29181,7845
465,61.18052,-149.93777,2152
466,35.851612,-79.08347,1741
467,35.649807,-97.47822,2073
468,51.0414,-114.06329,2160
469,40.779564,-73.96535,1753
470,44.63682,-86.10106,1728
471,34.057545,-118.29324,7137
472,38.29361,-122.458664,2482
473,40.831184,-73.93889,1890
474,49.894238,-119.49515,2004
475,36.11497,-115.19405,2326
476,33.94685,-118.38667,7537
477,36.092354,-115.17637,2905
478,39.877205,-75.24047,1728
479,49.135693,-123.06377,1900
480,34.155334,-118.4786,5983
481,33.86634,-118.097984,7057
482,38.897293,-77.02347,1805
483,34.01689,-118.41078,7049
484,38.45426,-122.430565,1731
485,41.99481,-87.86187,2624
486,33.96753,-118.380005,6558
487,34.145687,-118.25482,6566
488,34.062687,-118.34888,7561
489,34.00368,-118.40779,5923
490,-5.111532,119.4191,2094
491,38.22279,-120.69623,1655
492,34.221634,-119.08137,6714
493,22.890533,-109.91674,2415
494,33.90477,-117.83659,5922
495,34.173267,-118.35489,14040
496,33.715763,-117.98922,6383
497,37.642185,-119.03089,1758
498,36.13551,-115.152725,2417
499,33.887623,-118.31401,6719
500,34.200397,-118.39679,6032
501,35.255775,-120.688545,1837
502,37.719917,-122.39995,1227
503,40.7792,-73.95495,1009
504,36.555927,-121.920044,1073
505,33.804333,-118.072655,2157
506,34.08412,-118.3853,5484
507,33.6272,-117.93195,5743
508,34.098743,-118.32677,5689
509,33.988323,-117.9065,13384
510,34.091145,-118.36731,6282
511,33.94685,-118.401085,3816
512,40.741062,-73.98148,1379
513,37.78746,-122.4076,1163
514,34.013187,-118.31652,5509
515,37.42694,-122.08118,1391
516,33.699413,-117.94025,3273
517,25.815432,-80.12246,1119
518,34.048016,-118.239136,5464
519,34.097336,-118.32649,2839
520,34.171497,-118.33519,4931
521,49.28258,-123.10953,1523
522,41.283176,-70.099106,1046
523,32.781487,-117.20666,2499
524,37.78784,-122.412315,1284
525,33.823334,-117.51592,5109
526,33.77152,-118.23737,5731
527,38.854088,-77.04212,1560
528,34.150314,-118.44615,6249
529,33.689533,-117.77141,6182
530,42.047558,-87.68109,1470
531,32.73173,-117.14862,4105
532,39.748016,-105.000465,1248
533,30.26774,-97.7415,981
534,36.157856,-95.99206,2574
535,34.029354,-117.78202,4963
536,33.987816,-117.88686,5337
537,34.13139,-118.17832,5651
538,33.863148,-118.09899,4260
539,-6.866906,107.54242,1238
540,40.72134,-74.00448,1053
541,34.44778,-119.245895,5706
542,30.323952,-97.72699,1503
543,34.0597,-118.44633,3716
544,37.760166,-122.42135,1348
545,34.198112,-118.38289,3147
546,-7.05028,110.422356,1345
547,37.1789,-3.593052,1121
548,35.327362,-80.71154,1086
549,40.756214,-73.98653,1444
550,34.072624,-118.36963,3427
551,21.321934,-157.89322,1221
552,34.89332,-117.00151,6558
553,33.053665,-117.29632,6749
554,34.091125,-117.890656,6927
555,34.16476,-118.404976,2675
556,14.849045,120.26491,1390
557,25.783953,-80.12998,712
558,33.69653,-117.82614,4494
559,34.154835,-118.47163,5305
560,34.00595,-118.49317,7720
561,33.803963,-117.91464,8559
562,34.14661,-118.24938,9903
563,34.145943,-118.14994,7541
564,34.14122,-118.22493,9003
565,26.008205,-80.38674,1540
566,34.0475,-118.33866,38228
567,34.24989,-118.60409,7123
568,33.97866,-118.23041,6394
569,34.077507,-118.37638,6558
570,34.13348,-118.357,6634
571,34.051167,-118.25676,5746
572,-37.81199,144.97093,1422
573,33.98539,-118.39544,5644
574,33.779724,-116.46123,4907
575,44.002487,-69.66425,1071
576,41.426342,-73.57851,752
577,34.144173,-118.39386,6847
578,34.157753,-118.49544,5727
579,51.511803,-0.177356,1240
580,41.86676,-87.66732,1110
581,41.978176,-87.90904,1885
582,34.047073,-118.25657,6957
583,38.899624,-77.04843,3522
584,40.76585,-73.74461,3075
585,34.203274,-118.225975,5786
586,32.871616,-117.20973,1955
587,36.11822,-115.17253,1946
588,33.98214,-118.459694,5864
589,50.461094,-3.523768,1332
590,29.9481,-90.130745,6521
591,33.865963,-118.393425,5781
592,33.450123,-111.71935,3431
593,34.076305,-118.34567,6279
594,38.80405,-77.060104,1394
595,47.6398,-122.326,1274
596,40.893013,-73.974144,1290
597,30.2638,-97.7249,1080
598,42.0588,-87.7476,1190
599,29.520575,-98.4675,1136
600,32.815273,-96.80941,2564
601,41.563988,-83.65026,1247
602,37.692425,-122.17761,1096
603,34.033916,-118.29144,5542
604,40.157852,-111.64388,2217
605,34.14645,-118.334,5604
606,34.26177,-118.578926,5823
607,37.80952,-122.41015,1949
608,37.868183,-122.25844,1574
609,34.15231,-118.3471,4935
610,34.934975,-80.835915,9961
611,33.758972,-118.12524,5786
612,34.05735,-118.248604,5642
613,34.099617,-118.32898,6528
614,34.0912,-118.358864,5744
615,40.761387,-73.983826,1326
616,39.840492,-74.19191,1085
617,41.9214,-87.6527,1261
618,33.84713,-118.00424,5649
619,33.976997,-118.42095,6502
620,25.734818,-80.25849,1630
621,33.982243,-118.40813,5852
622,33.0993,-117.28549,4497
623,33.48682,-111.90844,3668
624,40.732956,-74.00394,1493
625,42.56306,-83.1322,1440
626,34.106853,-118.06511,4855
627,33.85844,-118.09985,5770
628,59.929844,10.713426,1538
629,33.959835,-118.38055,5762
630,34.231594,-118.53575,6403
631,34.165356,-118.40522,5719
632,45.523075,-122.69105,1360
633,40.765144,-73.981186,1264
634,51.641323,0.055494905,1031
635,34.05778,-118.300995,6072
636,47.290146,-122.196075,1437
637,34.145332,-118.25478,5599
638,40.73544,-74.00322,1155
639,33.160015,-117.34793,8608
640,36.720734,-95.95512,5138
641,34.088978,-117.911705,4558
642,34.09434,-118.34833,5395
643,34.16338,-118.31443,5242
644,34.13724,-118.3581,5262
645,-5.143662,119.42634,2013
646,37.7625,-122.397,1960
647,39.11003,-94.62163,1807
648,25.777954,-80.187675,1381
649,33.80932,-117.91995,4571
650,34.42385,-119.70508,6398
651,34.072994,-118.35949,6450
652,43.04085,-76.13512,1647
653,34.08288,-118.273056,3403
654,33.81852,-118.1444,3357
655,43.583797,-116.17394,882
656,33.872543,-117.51244,2520
657,41.8991,-87.6972,1513
658,-6.1225266,106.8435,1077
659,34.090775,-118.37546,5143
660,33.51932,-117.16504,6538
661,33.85745,-118.39253,8892
662,34.022537,-118.28005,10752
663,30.255281,-97.76264,3269
664,34.148357,-116.02891,6473
665,33.85988,-118.39954,8881
666,34.058376,-118.413574,6549
667,38.89698,-77.03347,7388
668,34.051987,-118.251495,6655
669,34.43413,-118.52961,4096
670,34.153416,-118.460365,5989
671,34.08208,-118.37889,6004
672,41.798,-73.714745,1052
673,44.173492,-88.495346,787
674,34.028587,-118.35267,5583
675,37.751385,-122.43494,1396
676,38.293945,-122.45876,1151
677,40.752525,-73.977554,2657
678,43.6462,-79.40934,1832
679,34.021225,-118.40441,5396
680,34.083515,-118.37434,5874
681,34.013954,-118.49502,7195
682,34.047997,-118.2472,5460
683,37.381832,-122.00183,1324
684,34.17208,-118.54511,5279
685,33.82288,-118.29017,5641
686,34.145687,-118.25482,5912
687,37.752907,-122.42372,1470
688,33.67155,-117.98752,4961
689,33.71824,-118.07025,5769
690,34.09747,-118.285736,5717
691,37.32533,-121.944725,1428
692,34.156467,-118.43109,5571
693,33.4976,-117.74125,4362
694,34.11224,-118.33865,4236
695,34.033604,-118.49324,2455
696,43.642693,-79.402145,1278
697,33.76555,-118.1682,7853
698,34.418232,-119.69719,5917
699,34.1743,-118.32682,5312
700,34.10984,-117.53137,5437
701,33.982887,-118.43024,5877
702,38.695156,-120.90935,1272
703,33.87919,-118.12554,5260
704,40.723553,-73.99125,21083
705,38.82247,-77.162025,23848
706,40.803425,-73.963455,1324
707,33.863167,-118.40143,5029
708,33.7598,-117.833755,4900
709,37.225727,-121.79509,1350
710,40.75023,-73.98371,1846
711,34.000187,-118.466125,5367
712,34.154636,-118.467316,5993
713,34.169575,-118.313736,5676
714,13.745904,100.53425,1315
715,34.13892,-118.35273,5510
716,33.017193,-117.07433,4884
717,37.81928,-122.34302,1508
718,39.12703,-94.824974,1123
719,44.854923,-93.24202,1187
720,34.090572,-118.344536,7108
721,37.72788,-122.47694,2283
722,34.02028,-118.28626,7165
723,2.982311,101.57013,2351
724,36.03634,-115.199715,1348
725,40.721207,-73.99513,1254
726,32.897606,-97.04052,3589
727,40.674587,-73.98751,1493
728,34.251213,-118.54298,5885
729,-6.3729115,106.834465,1244
730,34.099525,-118.32911,5274
731,33.32394,-111.93595,2032
732,37.70972,-121.72013,1179
733,33.985786,-118.394936,3455
734,35.0278,-90.00932,1319
735,33.59572,-111.98531,1834
736,34.047367,-118.256714,3639
737,33.862278,-118.38217,4255
738,34.0981,-118.34365,5433
739,33.823566,-117.95822,5244
740,33.842144,-118.38572,6044
741,33.60624,-117.87461,6112
742,41.794033,12.251048,1503
743,36.834812,-119.879524,1203
744,36.109547,-115.174644,2460
745,34.076008,-118.364876,5205
746,13.787487,100.47044,1605
747,33.79313,-118.33368,5545
748,36.133648,-115.16329,3602
749,39.114204,-94.87442,1401
750,41.9093,-87.67713,1251
751,37.788094,-122.4077,1235
752,-33.04589,-71.622086,1255
753,30.64602,-97.68114,1117
754,38.36222,-122.52541,1186
755,30.295877,-97.74276,1179
756,35.13667,-118.478325,4271
757,34.0361,-118.416,5462
758,28.187881,-82.34993,1052
759,33.801437,-118.04102,5693
760,41.896397,-87.66414,1596
761,48.0752,-123.136,1322
762,33.922886,-118.391846,3204
763,37.563557,-122.27111,1212
764,39.744904,-104.9892,1024
765,34.082222,-118.34407,3753
766,30.419472,-81.4192,1115
767,34.15989,-118.33123,3370
768,37.561012,-122.32392,6636
769,40.749256,-73.97795,1406
770,34.053764,-118.46499,4514
771,39.28277,-76.628,1215
772,33.97925,-118.46678,4947
773,34.048164,-118.24002,5800
774,34.07822,-118.261154,5606
775,34.05164,-118.438324,5968
776,51.754684,-1.2529912,1520
777,33.85844,-118.09985,5912
778,37.792007,-122.40333,1626
779,33.678085,-117.88553,5425
780,33.941708,-118.13652,5417
781,34.09784,-118.32384,5388
782,34.033325,-118.16853,4926
783,-6.4659443,106.85495,1285
784,33.962624,-118.165115,5345
785,34.046967,-118.23862,3996
786,33.83064,-118.18464,4307
787,33.81344,-117.91944,5363
788,34.03712,-118.47617,5453
789,37.864487,-122.49703,1351
790,34.075058,-118.377556,3685
791,34.211926,-119.02544,4671
792,36.12524,-115.20647,2912
793,43.615078,-116.203835,1526
794,38.46832,-123.0077,1049
795,32.832348,-96.75361,1872
796,-3.7228587,-38.487167,917
797,33.86559,-117.99826,4920
798,36.056206,-115.242325,1308
799,43.59088,-116.40584,1087
800,33.711384,-117.759155,4748
801,32.7652,-117.22385,4240
802,52.527397,13.433189,1496
803,34.005386,-118.43219,5234
804,33.511066,-117.15706,4823
805,36.553783,-121.92268,3451
806,39.520313,-76.64976,2203
807,32.729404,-117.17093,3861
808,25.754309,-80.37014,1136
809,34.101765,-118.33892,6916
810,34.197216,-118.33747,5860
811,34.00342,-118.407974,5795
812,33.8335,-118.1593,5360
813,33.79077,-118.29639,5562
814,34.017838,-118.48909,5892
815,34.2363,-118.5025,4511
816,34.121147,-118.30059,5119
817,34.061676,-118.308075,5826
818,47.608562,-122.32689,1474
819,49.27352,-123.123245,1295
820,40.72835,-73.988075,1312
821,34.077156,-118.38344,7209
822,34.024975,-118.45959,24579
823,38.90542,-77.056816,1420
824,34.092674,-118.37866,7383
825,34.23948,-118.555695,5238
826,38.908474,-77.04329,1100
827,34.049843,-118.240364,5672
828,33.871517,-118.39428,5703
829,41.157333,-81.63502,1315
830,33.457184,-117.599815,3515
831,40.79721,-73.67056,1152
832,37.524273,127.04043,1117
833,34.05303,-118.46741,4111
834,34.14539,-118.151276,3133
835,34.102245,-118.29167,7548
836,40.77812,-73.98248,1978
837,48.851112,2.338524,2622
838,40.72208,-74.00456,3325
839,40.738766,-73.99452,3173
840,33.954388,-118.43657,6281
841,52.514626,13.239539,1371
842,34.288,-118.501945,4283
843,34.09059,-118.370155,7603
844,33.90148,-118.372406,9149
845,47.610413,-122.186226,1470
846,34.07045,-118.28717,7505
847,37.799686,-122.40831,1353
848,31.83585,-106.51833,7526
849,34.045696,-118.25103,6770
850,38.905643,-77.03924,1888
851,-37.818893,145.00276,1280
852,34.25955,-119.21082,6941
853,41.828697,-72.7328,1732
854,34.077396,-118.13989,7040
855,34.00307,-118.48468,7766
856,33.760014,-117.85387,6732
857,34.15637,-118.63396,5954
858,40.714985,-74.00818,1227
859,33.972225,-118.373795,6089
860,34.10463,-118.29155,5923
861,40.724777,-73.99623,2120
862,33.81788,-118.14504,6031
863,41.3622,2.153293,1369
864,-5.143662,119.42634,1092
865,34.047623,-118.25889,5375
866,34.15237,-118.35233,6384
867,33.73419,-117.99287,4595
868,34.02085,-118.503525,5284
869,33.085224,-96.773186,2002
870,33.78987,-118.154175,3552
871,47.625137,-122.32108,1211
872,32.67376,-117.1216,1915
873,34.14236,-118.223526,2141
874,47.524506,-122.04849,1258
875,33.992718,-118.44681,4865
876,34.278973,-118.46398,5346
